path,artifact_identifier,identifier_basis,family,format,provenance,git_state,authority_status,maturity_status,lineage_parent,duplicate_group,encoding_condition,proposed_disposition,sha256,size_bytes
00_GOVERNANCE/03_Foundational_Principles/LB-DRAFT-003_Properties/000_Index.md,PATH:00_GOVERNANCE/03_Foundational_Principles/LB-DRAFT-003_Properties/000_Index.md,path_locator_only,governance/03_Foundational_Principles,md,live_repository_path:tracked,tracked,unverified_no_authority_inferred,not_assessed_at_m0,unresolved,unique,utf8,preserve_in_place_pending_later_semantic_disposition,10b503692e2c498666d3f025a9afd0f33267738c822db62892f7e21e3422f96d,32
00_GOVERNANCE/03_Foundational_Principles/LB-DRAFT-003_Properties/FP-001_Confidence.md,FP-001,detected_in_content,governance/03_Foundational_Principles,md,live_repository_path:tracked,tracked,unverified_no_authority_inferred,not_assessed_at_m0,unresolved,unique,utf8,preserve_in_place_pending_later_semantic_disposition,c96f9d1ef5f0c559ccb3b67d9b27f0e309c0a58976f7244f63a1718afc14f5e7,20
00_GOVERNANCE/03_Foundational_Principles/LB-DRAFT-003_Properties/FP-002_Applicability.md,FP-002,detected_in_content,governance/03_Foundational_Principles,md,live_repository_path:tracked,tracked,unverified_no_authority_inferred,not_assessed_at_m0,unresolved,unique,utf8,preserve_in_place_pending_later_semantic_disposition,c3413c0ee766f0dcc61c908949a03d9cb9017c69966220b6c7bc31a14f806c5a,23
00_GOVERNANCE/03_Foundational_Principles/LB-DRAFT-004_Relationships/000_Index.md,PATH:00_GOVERNANCE/03_Foundational_Principles/LB-DRAFT-004_Relationships/000_Index.md,path_locator_only,governance/03_Foundational_Principles,md,live_repository_path:tracked,tracked,unverified_no_authority_inferred,not_assessed_at_m0,unresolved,unique,utf8,preserve_in_place_pending_later_semantic_disposition,54f5820eaad8f2b1d388420d9832d7b594cd9904b9737c467ae38332d57778e7,35
00_GOVERNANCE/03_Foundational_Principles/SYMK-P-001 Primazia do Conhecimento.md,PATH:00_GOVERNANCE/03_Foundational_Principles/SYMK-P-001 Primazia do Conhecimento.md,path_locator_only,governance/03_Foundational_Principles,md,live_repository_path:tracked,tracked,unverified_no_authority_inferred,not_assessed_at_m0,unresolved,unique,utf8,preserve_in_place_pending_later_semantic_disposition,75b873235bdd71df2bbc0e695bbee98ad8f499f4bf4ca4388518bfc0570ba18c,242
00_GOVERNANCE/03_Foundational_Principles/SYMK-P-002 Engenharia antes da Implementacao.md,PATH:00_GOVERNANCE/03_Foundational_Principles/SYMK-P-002 Engenharia antes da Implementacao.md,path_locator_only,governance/03_Foundational_Principles,md,live_repository_path:tracked,tracked,unverified_no_authority_inferred,not_assessed_at_m0,unresolved,unique,utf8,preserve_in_place_pending_later_semantic_disposition,90d56dc0ad5b860cf2c63dd76ea6b83f10cf29e83e596ca4e6e662b50bd80460,216
00_GOVERNANCE/03_Foundational_Principles/SYMK-P-004 Core Isolation.md,PATH:00_GOVERNANCE/03_Foundational_Principles/SYMK-P-004 Core Isolation.md,path_locator_only,governance/03_Foundational_Principles,md,live_repository_path:tracked,tracked,unverified_no_authority_inferred,not_assessed_at_m0,unresolved,unique,utf8,preserve_in_place_pending_later_semantic_disposition,b539ead9cb74a88df232797a438afdd7c29e35aafcc9ac3eb93fe2abd5092009,312
00_GOVERNANCE/03_Foundational_Principles/SYMK-P-005 Organization Isolation.md,PATH:00_GOVERNANCE/03_Foundational_Principles/SYMK-P-005 Organization Isolation.md,path_locator_only,governance/03_Foundational_Principles,md,live_repository_path:tracked,tracked,unverified_no_authority_inferred,not_assessed_at_m0,unresolved,unique,utf8,preserve_in_place_pending_later_semantic_disposition,d8d77ac0573447d3aba98d79d2c04b4077d874276616a6e35e320b7fa9a5238c,421
00_GOVERNANCE/04_Foundation_Methodology/Confidence_Assessment.md,PATH:00_GOVERNANCE/04_Foundation_Methodology/Confidence_Assessment.md,path_locator_only,governance/04_Foundation_Methodology,md,live_repository_path:tracked,tracked,unverified_no_authority_inferred,not_assessed_at_m0,unresolved,unique,utf8,preserve_in_place_pending_later_semantic_disposition,11e77e07cf1d7ea0b26122475af843107659bc323e366e217686215345165130,24
00_GOVERNANCE/04_Foundation_Methodology/Foundational_Dialogue_Protocol.md,PATH:00_GOVERNANCE/04_Foundation_Methodology/Foundational_Dialogue_Protocol.md,path_locator_only,governance/04_Foundation_Methodology,md,live_repository_path:tracked,tracked,unverified_no_authority_inferred,not_assessed_at_m0,unresolved,unique,utf8,preserve_in_place_pending_later_semantic_disposition,c56fdc4ac2ee9b4dbe7092aed29dc69c7cd3b4f67e68aaffdd11b5a09a883e41,33
00_GOVERNANCE/04_Foundation_Methodology/Primitive_Backlog.md,PATH:00_GOVERNANCE/04_Foundation_Methodology/Primitive_Backlog.md,path_locator_only,governance/04_Foundation_Methodology,md,live_repository_path:tracked,tracked,unverified_no_authority_inferred,not_assessed_at_m0,unresolved,unique,utf8,preserve_in_place_pending_later_semantic_disposition,8f7c2965d94940df878bb22558450e1dac15be7b8d8e473604ba789d83a31549,20
00_GOVERNANCE/04_Foundation_Methodology/Primitive_Evaluation_Standard.md,PATH:00_GOVERNANCE/04_Foundation_Methodology/Primitive_Evaluation_Standard.md,path_locator_only,governance/04_Foundation_Methodology,md,live_repository_path:tracked,tracked,unverified_no_authority_inferred,not_assessed_at_m0,unresolved,unique,utf8,preserve_in_place_pending_later_semantic_disposition,29b63e058058bf6eaa1eb2d71b5c7f98d985cdbc1cbf9c0f62dd7951ba906444,32
00_GOVERNANCE/04_Foundation_Methodology/Primitive_Review_Record_Template.md,PATH:00_GOVERNANCE/04_Foundation_Methodology/Primitive_Review_Record_Template.md,path_locator_only,governance/04_Foundation_Methodology,md,live_repository_path:tracked,tracked,unverified_no_authority_inferred,not_assessed_at_m0,unresolved,unique,utf8,preserve_in_place_pending_later_semantic_disposition,df0e5fa9c3107c8ef7e37ba3dc06e3286d5886befc56be78faa203131198a1ae,35
00_GOVERNANCE/06_Templates/PLC/Product_Vision/1.1_Product_Vision.md,PATH:00_GOVERNANCE/06_Templates/PLC/Product_Vision/1.1_Product_Vision.md,path_locator_only,governance/06_Templates,md,live_repository_path:tracked,tracked,unverified_no_authority_inferred,not_assessed_at_m0,unresolved,unique,utf8,preserve_in_place_pending_later_semantic_disposition,ac601844491ec4f649f59a7808a207600eef20634a6cc8f6f4d397a627f83707,1508
00_GOVERNANCE/06_Templates/PLC/Product_Vision/1.1_Product_Vision_Template.md,PATH:00_GOVERNANCE/06_Templates/PLC/Product_Vision/1.1_Product_Vision_Template.md,path_locator_only,governance/06_Templates,md,live_repository_path:tracked,tracked,unverified_no_authority_inferred,not_assessed_at_m0,unresolved,unique,utf8,preserve_in_place_pending_later_semantic_disposition,a56196c632c62fade2f80f260d0cdf63c6387934cb6e45a71c0231925143e872,999
00_GOVERNANCE/06_Templates/PLC/Product_Vision/PLC_Chapter_10_Product_Vision.md,PATH:00_GOVERNANCE/06_Templates/PLC/Product_Vision/PLC_Chapter_10_Product_Vision.md,path_locator_only,governance/06_Templates,md,live_repository_path:tracked,tracked,unverified_no_authority_inferred,not_assessed_at_m0,unresolved,unique,utf8,preserve_in_place_pending_later_semantic_disposition,62d2f1ae489d5b7f22a58ef5e3d5b9d6da35bd2f91575cf5eb837f7a932cc9f5,8303
00_GOVERNANCE/06_Templates/PLC/Product_Vision/PLC_Chapter_10_Product_Vision_Features.md,PATH:00_GOVERNANCE/06_Templates/PLC/Product_Vision/PLC_Chapter_10_Product_Vision_Features.md,path_locator_only,governance/06_Templates,md,live_repository_path:tracked,tracked,unverified_no_authority_inferred,not_assessed_at_m0,unresolved,unique,utf8,preserve_in_place_pending_later_semantic_disposition,96b4b100539fc3757deccc4c4c76fe933d6774da813851bf5eae59891fb53195,11321
00_GOVERNANCE/06_Templates/PLC/Product_Vision/README.md,PATH:00_GOVERNANCE/06_Templates/PLC/Product_Vision/README.md,path_locator_only,governance/06_Templates,md,live_repository_path:tracked,tracked,unverified_no_authority_inferred,not_assessed_at_m0,unresolved,unique,utf8,preserve_in_place_pending_later_semantic_disposition,2eb901399332f45f38d43abff54f0b9ac7991e731a94411a2b3efb26646acb1f,466
00_GOVERNANCE/99-Notes/Imported_IaaC_Product_Vision/README.md,PATH:00_GOVERNANCE/99-Notes/Imported_IaaC_Product_Vision/README.md,path_locator_only,governance/99-Notes,md,live_repository_path:tracked,tracked,unverified_no_authority_inferred,not_assessed_at_m0,unresolved,unique,utf8,preserve_in_place_pending_later_semantic_disposition,3515609b69c55449c6fa7aa61dfdec23f971f7c0f90b0f575f4fab92a9e2303e,376
00_GOVERNANCE/99-Notes/Imported_IaaC_Product_Vision/product_vision.json,PATH:00_GOVERNANCE/99-Notes/Imported_IaaC_Product_Vision/product_vision.json,path_locator_only,governance/99-Notes,json,live_repository_path:tracked,tracked,unverified_no_authority_inferred,not_assessed_at_m0,unresolved,unique,utf8,preserve_in_place_pending_later_semantic_disposition,74fa746554600da880e18faef9fb59d42b6af28b83cb2d00fb35a74f47d4c113,6492
00_GOVERNANCE/99-Notes/Imported_IaaC_Product_Vision/product_vision.md,PATH:00_GOVERNANCE/99-Notes/Imported_IaaC_Product_Vision/product_vision.md,path_locator_only,governance/99-Notes,md,live_repository_path:tracked,tracked,unverified_no_authority_inferred,not_assessed_at_m0,unresolved,unique,utf8,preserve_in_place_pending_later_semantic_disposition,d3c4a7881f9928ff0257b1a1890d0e67d2bb1deb30521ebfd38bb0ea16cec20f,5649
00_GOVERNANCE/99-Notes/Imported_IaaC_Product_Vision/purpose.md,PATH:00_GOVERNANCE/99-Notes/Imported_IaaC_Product_Vision/purpose.md,path_locator_only,governance/99-Notes,md,live_repository_path:tracked,tracked,unverified_no_authority_inferred,not_assessed_at_m0,unresolved,unique,utf8,preserve_in_place_pending_later_semantic_disposition,c8631120443e50edd3f3164552f810bf860317378aa78f1853e815f90525f862,2635
00_GOVERNANCE/99-Notes/SYMK-NOTE-001_Multi-Layer_Concept_Specification_v0.1.md,SYMK-NOTE-001,detected_in_content,governance/99-Notes,md,live_repository_path:tracked,tracked,declared_non_normative,declared:Proposed Engineering Standard,unresolved,unique,utf8,preserve_in_place_pending_later_semantic_disposition,4411ea98adfb4cb6ef00d1ff6affc6bad8b859cec84b8679c8ed334ded85ba54,4433
00_GOVERNANCE/CANONICAL_DOCUMENTS.md,DR-001,detected_in_content,governance/root,md,live_repository_path:tracked,tracked,declared_canonical_claim_requires_registry_verification,declared:Canonical index,unresolved,unique,utf8,preserve_in_place_pending_later_semantic_disposition,12ff4f380201380b5925442fdab4ec8084333c1762be8afdb83067d71e22b64b,5456
00_GOVERNANCE/DOCUMENT_REGISTRY.md,SYMK-2X-PLAN-002,declared_in_content,governance/root,md,live_repository_path:tracked,tracked,declared_canonical_claim_requires_registry_verification,declared:Canonical registry,unresolved,unique,utf8,preserve_in_place_pending_later_semantic_disposition,a1153fa9b7d8b35d36aa07d4b5c63c75eb2340117beb0b28ade6884f6c79d830,11414
00_GOVERNANCE/G2_REFACTORING_REPORT.md,PATH:00_GOVERNANCE/G2_REFACTORING_REPORT.md,path_locator_only,governance/root,md,live_repository_path:tracked,tracked,unverified_no_authority_inferred,not_assessed_at_m0,unresolved,unique,utf8,preserve_in_place_pending_later_semantic_disposition,751fefd60ad411f687bb3c5774d841ab2efcafa0480e018ff970cb691606d2f7,149
00_GOVERNANCE/PRRs/PRR-0001_Entity.md,PRR-0001,detected_in_content,governance/PRRs,md,live_repository_path:tracked,tracked,unverified_no_authority_inferred,not_assessed_at_m0,unresolved,unique,utf8,preserve_in_place_pending_later_semantic_disposition,764cbbfa7b740c2c4cd9372118cafd3631e1c58f9ea43aba2bbd1e923716cb95,18
00_GOVERNANCE/PRRs/PRR-0002_Relationship.md,PRR-0002,detected_in_content,governance/PRRs,md,live_repository_path:tracked,tracked,unverified_no_authority_inferred,not_assessed_at_m0,unresolved,unique,utf8,preserve_in_place_pending_later_semantic_disposition,06493890d23bfa3da976db76e2c5c82a277804d3f9fd328233f327281cae37ad,24
00_GOVERNANCE/PRRs/PRR-0002_Relationship_v0.2.md,PRR-0002,detected_in_content,governance/PRRs,md,live_repository_path:tracked,tracked,unverified_no_authority_inferred,declared:In Progress\,unresolved,unique,utf8,preserve_in_place_pending_later_semantic_disposition,5b39b727e40ff8f20d9e8fdea0b614ea15c009ff45331d6d4c987752e2e2c6a5,2353
00_GOVERNANCE/README.md,DR-008,detected_in_content,governance/root,md,live_repository_path:tracked,tracked,declared_canonical_claim_requires_registry_verification,declared:Canonical governance entry point,unresolved,unique,utf8,preserve_in_place_pending_later_semantic_disposition,eae47541dcec6a2baf1f3a401f4aa21a0ba3dd9f9179f7dc7b7c6373d77886e1,1800
02_CORE_MODEL/README.md,SYMK-P,detected_in_content,core_model_candidate,md,pause_observation_scaffold:untracked,untracked,none_proposed_noncanonical,declared:Proposed scaffold,unresolved,unique,utf8,retain_as_proposed_evidence_pending_2.1.4_and_2.5,ca0c35f287ef2d0d4ebceaa8b2103711226ea348d74d977438f912689aa7727f,2324
02_CORE_MODEL/semantic_packages/README.md,PATH:02_CORE_MODEL/semantic_packages/README.md,path_locator_only,core_model_candidate,md,pause_observation_scaffold:untracked,untracked,none_proposed_noncanonical,declared:Proposed scaffold,unresolved,unique,utf8,retain_as_proposed_evidence_pending_2.1.4_and_2.5,80528824b7cad86bc6178db65925288c6a4a7c6588b922b8cead588b9ba8249f,4909
02_CORE_MODEL/semantic_packages/document/CHANGELOG.md,PATH:02_CORE_MODEL/semantic_packages/document/CHANGELOG.md,path_locator_only,core_model_candidate,md,pause_observation_scaffold:untracked,untracked,none_proposed_noncanonical,proposed_observation_scaffold,unresolved,unique,utf8,retain_as_proposed_evidence_pending_2.1.4_and_2.5,b996ff34503e556dc9046e87a6d97505af197ee6c3c1d594f14d857d898eec1b,1048
02_CORE_MODEL/semantic_packages/document/README.md,symk.semantic.document,declared_in_content,core_model_candidate,md,pause_observation_scaffold:untracked,untracked,none_proposed_noncanonical,declared:Proposed,unresolved,unique,utf8,retain_as_proposed_evidence_pending_2.1.4_and_2.5,54bf137d4f6403817b654fd97cfb1a8566c1c5353b0b2d04bc3f55912e5ba410,4485
02_CORE_MODEL/semantic_packages/document/definitions/document-property-profile.md,PATH:02_CORE_MODEL/semantic_packages/document/definitions/document-property-profile.md,path_locator_only,core_model_candidate,md,pause_observation_scaffold:untracked,untracked,none_proposed_noncanonical,declared:Proposed,unresolved,unique,utf8,retain_as_proposed_evidence_pending_2.1.4_and_2.5,9d5b7600d6a0640a7010ceda1e556e30ab8547daec5c0e22bb640b6a74e0f171,3402
02_CORE_MODEL/semantic_packages/document/definitions/document-type.md,symk.document_type,declared_in_content,core_model_candidate,md,pause_observation_scaffold:untracked,untracked,none_proposed_noncanonical,declared:Proposed,unresolved,unique,utf8,retain_as_proposed_evidence_pending_2.1.4_and_2.5,357b282585c5969e0c83849af3dff195bfbc0cd60462ecd45eec399658554fd5,2150
02_CORE_MODEL/semantic_packages/document/definitions/document.md,symk.document,declared_in_content,core_model_candidate,md,pause_observation_scaffold:untracked,untracked,none_proposed_noncanonical,declared:Proposed,unresolved,unique,utf8,retain_as_proposed_evidence_pending_2.1.4_and_2.5,e29e35b0db867da7f1a119625270540b0e330ef6cb148bab8451957669a51721,2455
02_CORE_MODEL/semantic_packages/document/definitions/properties/classified-as-type.md,symk.document.classified_as_type,declared_in_content,core_model_candidate,md,pause_observation_scaffold:untracked,untracked,none_proposed_noncanonical,declared:Proposed,unresolved,unique,utf8,retain_as_proposed_evidence_pending_2.1.4_and_2.5,0ecead75a8a1968dd116b163ff0797125fec654438b323762c11aa407398f493,3568
02_CORE_MODEL/semantic_packages/document/examples/counterexamples.yaml,PATH:02_CORE_MODEL/semantic_packages/document/examples/counterexamples.yaml,path_locator_only,core_model_candidate,yaml,pause_observation_scaffold:untracked,untracked,none_proposed_noncanonical,declared:illustrative,unresolved,unique,utf8,retain_as_proposed_evidence_pending_2.1.4_and_2.5,e03139a77c118ddf80d06f5a05d6aaa93709ac3112cc193de6f1a7804bfc33e5,2308
02_CORE_MODEL/semantic_packages/document/examples/valid-assertions.yaml,PATH:02_CORE_MODEL/semantic_packages/document/examples/valid-assertions.yaml,path_locator_only,core_model_candidate,yaml,pause_observation_scaffold:untracked,untracked,none_proposed_noncanonical,declared:illustrative,unresolved,unique,utf8,retain_as_proposed_evidence_pending_2.1.4_and_2.5,b66f57cdb35de0457cb7a5cf709244e6047b61b7b27f184a7ebadbf08a8dac70,1621
02_CORE_MODEL/semantic_packages/document/manifest.yaml,SYMK-2X-DR-009,detected_in_content,core_model_candidate,yaml,pause_observation_scaffold:untracked,untracked,none_proposed_noncanonical,proposed_observation_scaffold,unresolved,unique,utf8,retain_as_proposed_evidence_pending_2.1.4_and_2.5,5186b7f8123898e077adec4b25c80278c771011f0b62c3fd43d499cf14890aaa,5927
02_CORE_MODEL/semantic_packages/document/semantics/alignment.yaml,symk.semantic.document,declared_in_content,core_model_candidate,yaml,pause_observation_scaffold:untracked,untracked,none_proposed_noncanonical,declared:proposed,unresolved,unique,utf8,retain_as_proposed_evidence_pending_2.1.4_and_2.5,f46805b20505f436b1d1079980b165681f40c779112075ad58046582874fb02a,3751
02_CORE_MODEL/semantic_packages/document/semantics/package.yaml,SYMK-2X-DR-010,detected_in_content,core_model_candidate,yaml,pause_observation_scaffold:untracked,untracked,none_proposed_noncanonical,declared:proposed,unresolved,unique,utf8,retain_as_proposed_evidence_pending_2.1.4_and_2.5,c07d59d347384aae4fc9a3860df31ac6c13dbe71628576246247c5b6395bcb2b,1898
02_CORE_MODEL/semantic_packages/document/semantics/profiles/document-core-properties.yaml,symk.semantic.property,declared_in_content,core_model_candidate,yaml,pause_observation_scaffold:untracked,untracked,none_proposed_noncanonical,declared:proposed,unresolved,unique,utf8,retain_as_proposed_evidence_pending_2.1.4_and_2.5,dfad53008fb7d8677556d74e55900fc2bcf62d0e954567195dfcf67e9ebde65d,2556
02_CORE_MODEL/semantic_packages/document/semantics/properties/classified-as-type.yaml,symk.semantic.property,declared_in_content,core_model_candidate,yaml,pause_observation_scaffold:untracked,untracked,none_proposed_noncanonical,declared:proposed,unresolved,unique,utf8,retain_as_proposed_evidence_pending_2.1.4_and_2.5,9bf26a936b007190aad073fc3e350566b3fdd87b7fc2149d62b6f482b7e63c71,2073
02_CORE_MODEL/semantic_packages/property/CHANGELOG.md,PATH:02_CORE_MODEL/semantic_packages/property/CHANGELOG.md,path_locator_only,core_model_candidate,md,pause_observation_scaffold:untracked,untracked,none_proposed_noncanonical,proposed_observation_scaffold,unresolved,unique,utf8,retain_as_proposed_evidence_pending_2.1.4_and_2.5,38ed4114e655acb1bbd115ce96862ad35a378b3d21eb9c2240c88e01ade21710,510
02_CORE_MODEL/semantic_packages/property/README.md,symk.semantic.property,declared_in_content,core_model_candidate,md,pause_observation_scaffold:untracked,untracked,none_proposed_noncanonical,declared:Proposed,unresolved,unique,utf8,retain_as_proposed_evidence_pending_2.1.4_and_2.5,89e559338ddfa127e66b22ec1d665bfd41325babb760d7e13e6bb83a2fb52eee,2133
02_CORE_MODEL/semantic_packages/property/definitions/property-applicability-profile.md,symk.property_applicability_profile,declared_in_content,core_model_candidate,md,pause_observation_scaffold:untracked,untracked,none_proposed_noncanonical,declared:Proposed,unresolved,unique,utf8,retain_as_proposed_evidence_pending_2.1.4_and_2.5,efb444e079069415179bdda9a895983fd3a46627d58e818489e875f2ba60c36f,2164
02_CORE_MODEL/semantic_packages/property/definitions/property-assertion.md,symk.property_assertion,declared_in_content,core_model_candidate,md,pause_observation_scaffold:untracked,untracked,none_proposed_noncanonical,declared:Proposed,unresolved,unique,utf8,retain_as_proposed_evidence_pending_2.1.4_and_2.5,221b43dcb7618e18cfa47ffb7e9a1390d0c9bdcf2ed18a8f03d88bcde2a78a3d,2701
